B1,B2,B3,B4,B5,Zone
0,0,0,-66,0,16
0,0,-79,0,0,16
0,0,0,0,-75,16
0,-84,0,0,0,16
0,0,-71,0,0,16
-84,0,-74,0,-77,16
0,0,0,-64,0,16
0,0,0,-66,0,16
0,0,-71,0,-83,16
-74,0,0,0,0,16
0,-77,0,0,0,16
-77,0,0,0,0,16
-80,0,0,0,-79,16
0,0,0,-66,0,16
0,-83,0,0,0,16
0,0,0,-69,0,16
0,0,-75,0,-76,16
0,0,0,-69,0,16
0,0,0,-63,0,16
0,0,0,-68,0,16
0,0,0,0,-73,16
0,0,0,-66,0,16
0,-77,0,0,0,16
0,-80,-76,0,0,16
0,0,0,-77,0,16
0,-78,0,0,0,16
0,0,0,0,-83,16
0,0,0,-71,0,16
0,0,0,-76,0,16
0,-82,0,0,0,16
0,0,-71,0,0,16
-81,0,-68,0,-78,16
-80,0,0,0,-78,16
0,0,-64,-74,-84,16
0,0,-65,0,-79,16
0,0,-66,0,-79,16
0,0,0,-79,0,16
0,0,0,-69,0,16
0,-80,0,0,0,16
0,-68,0,0,0,16
-82,0,-70,0,-79,16
0,0,0,0,-74,16
0,0,0,-69,0,16
0,0,0,-66,0,16
0,-76,-70,0,0,16
-74,0,-70,0,-82,16
0,0,0,-74,0,16
0,-74,0,0,0,16
-74,0,-70,0,-79,16
-73,0,-71,0,0,16
0,-68,0,0,0,16
0,-82,0,0,0,16
-84,0,-70,0,-62,16
0,0,0,0,-67,16
0,0,0,-61,0,16
0,0,-70,0,0,16
0,0,-70,0,-67,16
0,0,0,-64,0,16
0,0,0,-70,0,16
0,-79,0,0,0,16
-80,0,-76,0,-66,16
0,0,0,0,-67,16
0,0,0,-70,0,16
0,0,0,-68,0,16
-81,0,-69,0,-69,16
0,0,0,0,-67,16
0,0,0,-61,0,16
0,-82,0,0,0,16
0,0,0,0,-71,16
0,0,0,-68,0,16
0,0,-80,0,-70,16
0,-79,0,0,0,16
0,-84,0,0,0,16
0,0,0,0,-68,16
0,0,0,0,-69,16
0,0,0,-60,0,16
0,0,-65,0,0,16
0,0,-80,0,-74,16
0,0,0,-64,0,16
0,0,0,-64,0,16
0,-88,0,0,0,16
0,-79,0,0,0,16
-86,0,-73,0,0,16
0,0,0,0,-80,16
-79,0,0,0,0,16
0,0,-68,0,0,16
0,-73,0,0,0,16
0,-78,0,0,0,16
0,0,0,0,-79,16
0,0,-64,0,0,16
0,0,0,-71,0,16
0,-88,0,0,0,16
0,0,-73,0,-68,16
0,0,-71,0,-68,16
0,0,0,-56,0,16
0,-74,0,0,0,16
0,0,-67,0,-65,16
0,0,-74,0,0,16
0,0,0,-69,0,16
0,0,0,0,-80,16
-87,0,-77,0,0,16
0,0,0,-63,0,16
0,0,0,-74,0,16
0,-89,0,0,0,16
0,0,-69,0,-90,16
0,0,-70,0,-79,16
0,-74,0,0,0,16
0,-76,0,0,0,16
0,0,-67,0,-71,16
-83,0,-70,0,-83,16
0,0,0,-72,0,16
0,-74,0,0,0,16
0,0,0,0,-78,16
0,0,0,-67,0,16
0,-75,0,0,0,16
-87,0,-69,0,-77,16
-84,0,0,0,-77,16
0,-79,0,0,0,16
0,-82,0,0,0,16
0,0,-66,0,0,16
0,0,0,0,-80,16
0,0,0,-70,0,16
-90,0,-65,0,-82,16
0,0,0,-73,0,16
0,0,-64,0,-77,16
-80,0,-66,0,-70,16
0,0,0,-70,0,16
-80,0,0,0,-85,16
0,0,0,-82,0,16
0,-76,0,0,0,16
0,-69,0,0,0,16
0,0,-67,0,-79,16
-78,0,-67,0,-77,16
0,0,0,-68,0,16
0,-76,0,0,0,16
-87,0,0,0,-73,16
0,0,0,-64,0,16
0,0,0,-72,0,16
0,0,-69,0,0,16
-81,0,-70,0,-70,16
0,0,0,-61,0,16
0,-88,0,0,0,16
0,-96,0,0,0,16
0,0,-63,0,-71,16
-90,0,-69,0,-72,16
0,0,0,-71,0,16
0,-77,0,0,0,16
0,-79,0,0,0,16
0,0,-69,0,0,16
-83,0,0,0,-72,16
0,0,0,-62,0,16
0,-76,0,0,0,16
-82,0,0,0,-71,16
0,-94,0,0,0,16
0,0,0,0,-70,16
