B1,B2,B3,B4,B5,Zone
0,0,-62,0,0,11
-90,0,-64,0,0,11
0,-67,0,0,0,11
0,0,0,0,-75,11
-83,0,-59,0,0,11
0,-86,0,-65,0,11
0,0,0,0,-78,11
0,0,0,0,-83,11
-77,0,-71,0,0,11
0,0,0,0,-84,11
0,0,-62,0,-80,11
0,0,0,-66,0,11
0,0,0,0,-82,11
-78,0,-61,0,0,11
0,0,0,-70,0,11
0,-69,0,-79,0,11
0,0,-59,0,0,11
0,0,-65,0,0,11
0,-71,0,0,0,11
0,-67,0,-73,0,11
0,0,0,0,-74,11
-80,0,-54,0,0,11
0,0,-68,0,0,11
0,0,0,-70,0,11
0,0,0,0,-84,11
0,0,-68,0,0,11
0,-66,0,0,0,11
0,-67,0,0,0,11
0,0,-53,0,0,11
-80,0,0,0,0,11
0,-67,0,-80,0,11
0,-62,0,-81,0,11
0,0,0,0,-76,11
0,0,0,0,-77,11
0,0,-58,0,0,11
0,0,-56,0,0,11
0,0,0,-74,0,11
0,-68,0,0,0,11
0,0,0,0,-91,11
0,0,0,0,-69,11
0,0,-60,0,0,11
0,0,-67,0,0,11
0,-70,0,-75,0,11
0,0,0,0,-83,11
0,-73,0,0,0,11
0,-76,0,-62,0,11
0,0,0,-79,0,11
0,-68,-67,0,0,11
0,0,-66,0,0,11
0,-68,-60,0,0,11
0,-63,0,0,0,11
0,-72,0,-77,0,11
0,0,0,0,-73,11
0,0,0,0,-78,11
-75,0,0,0,0,11
-75,0,-66,0,0,11
0,-71,0,-81,0,11
0,0,0,0,-90,11
-81,0,-63,0,0,11
0,-68,0,0,0,11
0,-67,0,-79,0,11
0,0,0,0,-84,11
-72,0,-60,0,0,11
0,0,-68,0,0,11
0,0,0,-69,0,11
0,0,0,-70,0,11
-85,0,-71,0,0,11
-87,0,-55,0,0,11
0,-68,0,0,0,11
0,0,0,0,-74,11
-71,0,-68,0,0,11
0,-59,0,-72,0,11
0,0,0,-70,0,11
0,0,0,0,-71,11
0,0,0,0,-83,11
0,0,-61,0,0,11
-79,0,-51,0,0,11
0,-73,0,-84,0,11
0,0,0,-74,0,11
0,0,0,0,-77,11
0,-75,0,0,0,11
0,-69,0,0,0,11
0,0,0,0,-82,11
0,0,-71,0,0,11
-77,0,0,0,0,11
0,0,-76,0,0,11
0,-70,0,-74,0,11
0,0,0,-68,0,11
0,0,0,0,-72,11
0,0,-60,0,0,11
-82,0,-64,0,0,11
0,-70,0,0,0,11
0,0,0,0,-70,11
0,0,0,0,-74,11
-81,0,-56,0,0,11
0,-84,0,-78,0,11
0,-65,0,-75,0,11
0,0,0,0,-71,11
-77,0,0,0,0,11
0,0,-69,0,0,11
0,-71,0,0,0,11
0,0,0,0,-75,11
0,0,-54,0,0,11
0,-79,-54,-71,0,11
0,-67,0,-70,0,11
0,0,0,0,-68,11
-80,0,-59,0,0,11
0,-70,0,0,0,11
0,0,0,0,-76,11
-74,0,-69,0,0,11
0,0,-58,0,0,11
0,-74,0,-70,0,11
0,0,0,0,-77,11
0,0,-62,0,0,11
0,-68,0,0,0,11
0,0,0,0,-74,11
0,0,0,0,-82,11
-79,0,0,0,0,11
0,0,-57,0,0,11
0,-67,0,-80,0,11
0,0,0,-80,0,11
0,0,-65,0,0,11
-78,0,-69,0,0,11
0,-79,0,0,0,11
0,0,0,0,-80,11
-81,0,0,0,0,11
0,-65,-64,-82,0,11
0,-69,0,-71,0,11
0,0,0,0,-83,11
0,0,0,0,-75,11
-83,0,0,0,0,11
0,0,-53,0,0,11
0,-66,0,-77,0,11
0,0,0,-70,0,11
0,0,0,-76,0,11
-81,0,-65,0,0,11
0,-73,-59,-73,0,11
0,0,0,0,-84,11
0,-85,-72,0,0,11
0,-77,0,-84,0,11
-90,0,-68,0,0,11
0,-63,-57,-77,0,11
0,-76,0,0,0,11
0,0,0,0,-78,11
0,0,0,0,-86,11
-78,0,0,0,0,11
-79,0,0,0,0,11
0,-75,0,0,0,11
0,0,0,0,-74,11
0,0,0,0,-74,11
0,-76,-60,0,0,11
0,-65,-38,-75,0,11
0,0,0,0,-71,11
0,0,-63,0,0,11
0,0,0,0,-70,11
